,title,byline,dates,datetime
13982,"Utilities need to adapt quickly amid threat from tech firms, warns industry research chief: Companies need to be able to assess and deal with growing challenges from emerging technologies to survive in competitive markets, says expert",,28 Nov 2016,2016-11-28
13983,Sogo parent Lifestyle International to bet HK$14bn on a revival in Hong Kong retail sector: Sogo parent pays record sum for land parcel in Kowloon to build a massive complex at a time when sector is still limping back to normalcy,,28 Nov 2016,2016-11-28
13984,"Investors wary as high valuations may cloud Meitu's Hong Kong float: China's largest selfie application maker has no clear plan on how it plans to monetise servicesto justify high US$5 billion valuation, say analysts",,28 Nov 2016,2016-11-28
13985,Hong Kong developers more aggressive in buying land in face of competition from mainland rivals: Competition from cash-rich mainland firms does not deter companies from boosting purchases,,28 Nov 2016,2016-11-28
13986,"Hong Kong's high rent has citizens considering 'alternative homes' - on the sea, in shipping containers: Escalating rents are prompting Hongkongers to explore alternative living arrangements - on the sea, in co-housing facilities or even in shipping containers stacked on top of each other, writes Elaine Yau",,28 Nov 2016,2016-11-28
13987,"Japan's GLM offers electric vehicle tech to Chinese carmakers: Japanese company to provide know-how for customisable power systems, chassis and vehicle control units in bid to ramp up competition in sector",,28 Nov 2016,2016-11-28
13988,It doesn't matter if it's turf or dirt - champion trainer John Size keeps getting winners,,28 Nov 2016,2016-11-28
13989,"It's a school of hard knocks, but Hong Kong stint will make Oisin Murphy a better jockey: The Irish jockey is enduring a typical initiation, but the benefits are clear and they will bear fruit",,28 Nov 2016,2016-11-28
13991,Rawiller's treble,,28 Nov 2016,2016-11-28
13992,Angus Ng Ka-long wins Hong Kong Open - first home champion in the tournament's 34-year history: The 22-year-old becomes the first local player to be crowned men's singles champion after beating India's Verma in three games in the Coliseum final,,28 Nov 2016,2016-11-28
13993,"China pair Wu Ashun and Li Haotong eye 'big future' after World Cup of Golf runner-up finish: Wu Ashun and Li Haotong fly the flag for the mainland in style, finishing in a tie for second",,28 Nov 2016,2016-11-28
13994,sports digest,,28 Nov 2016,2016-11-28
13995,"Employer retrieves domestic helper's passport from agency, calls for government crackdown on illegal fees: Australian who stepped in to retrieve passport and money for Filipino urges government to act against those illegally charging excessive fees",,28 Nov 2016,2016-11-28
13996,Four injured in Red Bull flying competition in Hong Kong,,28 Nov 2016,2016-11-28
13997,Apprentice jockey Dylan Mo on notice - no more careless riding suspensions,,28 Nov 2016,2016-11-28
13957,And the bands played on,,28 Nov 2016,2016-11-28
13980,"Big-spending mainland tycoon sounds alarm bells over the future of Hong Kong's economy: Investors will turn away from the city if the political environment is seen to be uncertain amid rise of calls for independence, says Chen Hongtian",,28 Nov 2016,2016-11-28
13979,Alibaba's YunOS overtakes Apple's iOS as China's second-largest smartphone operating system,,28 Nov 2016,2016-11-28
13990,"There was no mistaken celebration - Brett Prebble knew he was nutted by Gonna Run in the Chevalier Cup: A late sprint down the inside gives Fownes another feature victory, but for a moment there it seemed like someone else thought they had won the race",,28 Nov 2016,2016-11-28
13977,Former Hong Kong airport likely to become target for developers eyeing key source of land K,,28 Nov 2016,2016-11-28
13978,"Hong Kong hiker collapses and dies while tackling 'treacherous' Sharp Peak: Signs warn public of hazards, but department website extols 'handsome' views from the top",,28 Nov 2016,2016-11-28
13959,Food bazaar still on menu despite Mong Kok block,,28 Nov 2016,2016-11-28
13960,"accountants to figure out stance on leader: Group targeting seats on Election Committee admits there is a 'strong voice for change', but says it is too early to be drawn on CY Leung",,28 Nov 2016,2016-11-28
13961,Democracy doesn't have to mean independence,,28 Nov 2016,2016-11-28
13962,Top figures urge passing of national security legislation: Remarks come in the wake of Beijing ruling that effectively disqualified pro-independence pair,,28 Nov 2016,2016-11-28
13965,The common touch,,28 Nov 2016,2016-11-28
13966,Hong Kong pupils who eat breakfast daily '18 months ahead of those who skip the meal': Starting the day with a healthy meal gives pupils an 18-month academic advantage,,28 Nov 2016,2016-11-28
13967,"Hong Kong, Shenzhen markets set for bounce from new stock connect though risks remain: Devaluation of yuan and pending interest rate rise in the US are still concerns that could prevent a bull run on the bourses, analysts say",,28 Nov 2016,2016-11-28
13964,Scourge of child labour a result of urban-rural wealth divide,,28 Nov 2016,2016-11-28
13975,"Hong Kong college graduate gets a truly valuable lesson at summer camp for 'leftover' kids: Volunteer happy as teacher, playmate to neglected children in rural China",,28 Nov 2016,2016-11-28
13969,Beijing vows to cement residential property rights: State Council promises law-based protections to raise confidence in the safety of real-estate assets,,28 Nov 2016,2016-11-28
13970,"last stand for Opponents of dam: Final review is now under way for project on Lake Poyang, which environmentalists say would be a disaster for several endangered species",,28 Nov 2016,2016-11-28
13971,Muslims urged to resist extremism: Top official tells Islamic leaders to build faith with 'Chinese characteristics',,28 Nov 2016,2016-11-28
13972,"Tomb of Han dynasty emperor may contain lost chapters from Confucian classic: Archaeologists think they've found missing material from the Analects in a mausoleum for Liu He, a Han dynasty emperor who ruled for just 27 days",,28 Nov 2016,2016-11-28
13973,mentally ill 'must be given new jab': Psychiatrists say hospitals should be prescribing more expensive treatment as it reduces the risks of relapses and works out cheaper in long run,,28 Nov 2016,2016-11-28
13974,128 days in 'China's Guantanamo': Writer tells of secret detention after visiting Occupy Central and Taiwan,,28 Nov 2016,2016-11-28
13968,"In the end, only the US can solve the North Korean issue",,28 Nov 2016,2016-11-28
13976,How you can give,,28 Nov 2016,2016-11-28
14034,"Italy on track for growing trade with China: Referendum will have no impact on business relations, says consul general",,29 Nov 2016,2016-11-29
14033,"Hong Kong developers face tougher competition for land sites, says JLL",,29 Nov 2016,2016-11-29
14032,Alipay's monetised social networking app sparks moral debate as racy material appears,,29 Nov 2016,2016-11-29
14031,"Tired of shopping, mainlanders are seeking adventure holidays... and the next big thing could be skiing: 2022 Winter Olympics and consumption shift give boost to sports tourism on mainland",,29 Nov 2016,2016-11-29
14026,"Despite warning from China tycoon, Hong Kong's markets will survive political hiccups: Localists do not endanger the business community, despite tycoon's tough words",,29 Nov 2016,2016-11-29
14029,Chart of the day: HK lures mainland funds,,29 Nov 2016,2016-11-29
14027,HK told to use regional benchmarks to price spectrum,,29 Nov 2016,2016-11-29
14035,Specialist Mongolian developer Asia Pacific Investment Partners to launch December IPO in London,,29 Nov 2016,2016-11-29
14030,"China stocks hit 11-month high on Shenzhen connect news, revised Morgan Stanley index target: Positive impact from new stock trading linkwill increase in the long-term, say analysts",,29 Nov 2016,2016-11-29
14036,"China pledges clarity on dealing with land lease expiry issue: After housing reform in the 1990s, State Council offers homeowners some relief saying it will study legal arrangement for residential lease renewals",,29 Nov 2016,2016-11-29
14045,'sorry law' moves a step closer: Final report says apologies in disputes would be accepted in most cases without legal consequences,,29 Nov 2016,2016-11-29
14038,Hong Kong chef Nate Green opens up about his depression as Movember winds down,,29 Nov 2016,2016-11-29
14039,"Putting the Orange after-burn fitness theory to the test: A global personal training franchise claims its 'oxygen debt' workouts can still be effective 36 hours after they're performed - but don't relax and put your feet up just yet, writes Rachel Jacqueline",,29 Nov 2016,2016-11-29
14040,"Hong Kong's hospice care problem: 45,000 die annually, but only 360 beds in whole city: Hong Kong needs to do more for the terminally ill, the doctors and palliative caregivers at Haven of Hope, one of three non-government hospices, tell Bernice Chan",,29 Nov 2016,2016-11-29
14041,Mark down Unicron Jewellery and Go Beauty Go in your black book: Unicron Jewellery and Go Beauty Go are ones to follow after impressive performances at Sha Tin,,29 Nov 2016,2016-11-29
14042,These Boys want Victory,,29 Nov 2016,2016-11-29
14043,TRACK STARS,,29 Nov 2016,2016-11-29
14044,New cricket franchises City Kai Tak and HKI United set to beef up expanded Hong Kong T20 Blitz: City Kai Tak grab the fifth spot in the five-day T20 tournament in March while HKI United take over the void left by Woodworm Warriors,,29 Nov 2016,2016-11-29
14046,Eyeing our streets,,29 Nov 2016,2016-11-29
14047,"Flood of appeals could follow if Hong Kong's top court overturns 'joint enterprise' principle, lawyer argues: HK man's lawyer argues that his conviction for murder should be quashed based on UK ruling",,29 Nov 2016,2016-11-29
14048,"Undeterred by luxury sales slump, California fashion house St. John seeks to boost China sales: California-based fashion house looks to leverage on shareholder Fosun's extensive network to boost luxury garment purchases in China",,29 Nov 2016,2016-11-29
14025,Scammers at Hong Kong mahjong parlour try to fix games with microchipped tiles,,29 Nov 2016,2016-11-29
14037,Judging Panel,,29 Nov 2016,2016-11-29
14024,Patten to students: this is no nation state,,29 Nov 2016,2016-11-29
14028,Analysts raise red flag as China's state sector reverses nearly 20 years of declines in the share of economy: Inefficient state firms reverse nearly 20 years of declines to raise their share of economic contribution but private investment growth remains flat,,29 Nov 2016,2016-11-29
